Review,Feature
It does not apply filters to my daughter. I put on filters to block videos & websites from smart devices & my daughter can still access them when down time is on. Down time is set to affect everyone and I even went through and did a custom schedule for her and she can still access all the features of the devices even when she's supposed to be asleep. This would be 5 stars if I could actually control what my daughter does. Downtime doesn't affect my husband or my daughter but it affects me.,"Review -> Content Filtering, Downtime/Scheduling, Access Control, Customization"
It's meh ok I guess . When I tell a command even if it's in the close approximately . Example if I asked to stop an alarm or reminder it will not stop! I have already tried resetting. Unplugging. Remove or add device. And I've also made sure that when I'm using the command no other devices are around me and it still does not work. When I ask a question that always tell me it does not understand. It's not efficient and it seems outdated. So right now I'm only using I am considering Alexa .,"It's meh ok I guess . When I tell a command even if it's in the close approximately . Example if I asked to stop an alarm or reminder it will not stop! I have already tried resetting. Unplugging. Remove or add device. And I've also made sure that when I'm using the command no other devices are around me and it still does not work. When I ask a question that always tell me it does not understand. It's not efficient and it seems outdated. So right now I'm only using I am considering Alexa . 
-> Voice Recognition, Command Execution, Efficiency, Compatibility, Device Control, Alarm and Reminder Management, Question Answering"
"As of 24JAN25, Google Home has taken a serious dump on all my devices (phone, pixel tab, PC) & their Google home web service. First I thought it was my network but speeds and non google home devices run at optimal speeds and without hiccups. All of my google cameras indoor and outdoor connect and disconnect constantly, services on the cameras and general setting functions in the google home app are slow. All of these issues occurred after I updated Google Home. Come google help us out here!!","Review -> Connectivity, Speed, Device Management, Camera Functionality, App Performance, Update Process"
"Scheduled automations are off by 2 to 4 minutes. The popup announcement when you open the app are stupid. The App is ok, but there needs to be a web page version of this as well. Please fix this major deficiency in the ability to control ones home / WiFi. I use Google WiFi, not nest WiFi, but Google just moved all of the Google WiFi controls to Google Home. Would be great if it was all in one place and controllable via app and desktop. Cannot look at camera history on the desktop site.","Scheduled automations are off by 2 to 4 minutes -> Automation Scheduling Accuracy
The popup announcement when you open the app are stupid -> Notification System
The App is ok, but there needs to be a web page version of this as well -> Web Interface
Please fix this major deficiency in the ability to control ones home / WiFi -> WiFi Control
Would be great if it was all in one place and controllable via app and desktop -> Cross-Platform Control
Cannot look at camera history on the desktop site -> Camera History Viewing"
"It is great to have this on my smart watch but it's pretty bad overall. The app is too touch reactive, meaning I accidentally change settings and turn the wrong devices on. It also doesn't recognise that my devices are online quite often. And the controls hardly ever work properly when it does connect. When it works properly it's really useful so I'll keep this app on my watch for now. It really needs to be improved. It's just yet another half baked smart watch app based on a good concept. It feels like a beta test at the moment","Review -> Touch Sensitivity, Device Recognition, Control Functionality, Overall Performance"
I mostly use it for whole-house audio (via YouTube Music). Biggest long-standing issues: -the interface is overly complicated and frequently-needed functions are either buried or not present -devices will sometimes simply just forget that they're part of a group until rebooted -playback will just randomly stop with no explanation -sonetimes YouTube Music on my phone will have no idea that it is playing on home devices and just start playing completely different music.,"Review -> User Interface, Group Management, Playback Control, Device Synchronization, Multi-Device Control, Music Streaming Integration"
"it works sometimes, randomly. DO NOT BUY AS IS! I can't believe a company as huge as google can put out such sloppy work. Its basically like the largest most powerful company on the planet and small startups don't have these issues. I paid way to much to fit my whole house with nest speakers just to be unable to do basic things play music on all my speakers in a speakers group (non third party youtube music even). Its the only really useful part of having them........","Review -> Multi-Speaker Control, Music Playback, Group Speaker Management"
"I want to set a one time wake-up light. Unfortunately this isn't possible in Google Home. There is no functionality to set a one time use automation at a specific date time, it's only possible to set a repeating automation. I don't want to wake up early every morning ;-) Could you please add once-functionality, so I can run an automation once, or a few days in this week, but not repeating in other weeks? Just like alarms in Google Clock. :-)","Review -> Automation Scheduling, Repeating Automation, One-Time Automation"
"Where's my lights gone.. Nice to get updates but a pain when the update randomly unlink and removes bulbs media etc from their rooms. I noticed the layout changed on Wednesday but Thursday was the old but now it's new version with a jumble of 32 devices I now have to re assign to their respective rooms.. Google...you'll never become ""Buy n Large"" if you aren't more user friendly.. On the whole though it's a small gripe and It usually works really well if not a bit surly to wife for some reason","Where's my lights gone.. Nice to get updates but a pain when the update randomly unlink and removes bulbs media etc from their rooms. I noticed the layout changed on Wednesday but Thursday was the old but now it's new version with a jumble of 32 devices I now have to re assign to their respective rooms.. Google...you'll never become ""Buy n Large"" if you aren't more user friendly.. On the whole though it's a small gripe and It usually works really well if not a bit surly to wife for some reason 
-> Device Management, User Interface, Update Process, Room Assignment, User Experience, Compatibility"
"Since the last cc firmware update, the time and temperature size fonts sizes are smaller and too hard to read compared to the previous which were way bigger and easier to read, can you add a bigger text size on the app or change your firmware please because after performing a factory reset, same small size for the text and numbers in ambient mode and not customizable in the latest update of google home app with my chromecast ultra, UPDATE: today size fonts are bigger an readable, Thanks Google","Review -> Font Size, Customization, Firmware Update, Ambient Mode, Google Home App Compatibility"
"Update: nest to Google migr Nest to Google migration issues/ account/ billing issues. Dealing w/ support/ bill department is extremely unprofessional if they call do not leave VM & excessively drawn out due 2 no 1 can pick up a phone & have a physical conversation, instead all via email for weeks / months. Not impressed with the camera side of the app nest app is way better, keep the nest app for the new camera's bad move. I would not recommend Google. Nest was way better.","Review -> Account Management, Billing, Customer Support, App User Interface, Camera Functionality, Migration Process"
"UPDATE: Since the new UPDATE 4 days ago Google shows my caller ID WRONG on outgoing calls. It is just shows RANDON numbers. My friends never answer my call because they think it is hackers.! I bought an Echo Dot to control the Philips Hue lights, and to make CALLS, and Echo works like a charm. I will never buy another Google product due to the lack of support for their products. Support for this product is a JOKE and non-existent.","UPDATE: Since the new UPDATE 4 days ago Google shows my caller ID WRONG on outgoing calls. It is just shows RANDON numbers. My friends never answer my call because they think it is hackers.! I bought an Echo Dot to control the Philips Hue lights, and to make CALLS, and Echo works like a charm. I will never buy another Google product due to the lack of support for their products. Support for this product is a JOKE and non-existent.
-> Caller ID, Outgoing Call Functionality, Smart Home Control, Customer Support"
"Too limited to be useful, really just a gimmick? I wanted to open and close my garage door from my watch, which would be really convenient in the car. Instead it takes careful presses to get to my garage door favourite, and then all it can offer is ""show on phone"". I could have done that in the first place. It needs a widget or app interface so I can toggle the open/close for that device on my phone. I use complications on my watch customisation so ideally I really want the complication to do it","Review -> Control from Wear OS, Favorites Tab, Complications on Watch Customisation, Widget or App Interface, Device Control from Watch Face"
"Works well most of the time. But sometimes when you ask it to turn on something that has worked for months, it will refuse to work and starts talking about something completely unrelated. Also routines seem to take a mind of their own, after working for months, they will stop half way through and won't finish. So can't say it's reliable. You also can't start a routine with a wireless button. Late at night when everyone else in bed, you don't want to be yelling at Google to run night routine.","Review -> Reliability, Routine Management, Voice Control, Device Compatibility, Automation Control"
"Edit: please take it further and investigate away. The only thing I want to do is change the alert sound when the doorbell is rung but can't even do that, need to buy a separate chime (even though I already have a Google mini speaker that it won't connect to) it's like I've got a pixel 8 pro too, and, what? I'm stuck with my default phone notification sound that I can't at least change? Beautiful craftsmenship of this app, can tell it was built with passion.","Review -> Customizable Alert Sounds, Device Connectivity, Notification Sound Personalization"
"Not enjoying being a Guinea pig for google testers A new glitch every month as google tries to figure things out on the back end. Unfortunately, their home and nest products are chronically unreliable and a serious time suck for our house trying to troubleshoot errors which seem to get fixed on their own after a few hours or days (but only after we waste time trying to figure out google's mystery problems). Tired of being a test pilot.... 5 years later and revisited the Google experience = same.","Review -> Reliability, Troubleshooting, Error Resolution, Product Stability"
"I wish I could give less than a full star, as a matter of fact I feel I'm owed stars for having to waste my time, money, effort, and patience. This may well be the very best invention since sliced bread however I wouldn't know because I can't set it up, the instructions provided are so limited and vague that at some point you will be required to contact (rather request their excellence Google to contact you) customer support and when they grace you with a phone call you will then be challenged","Review -> Ease of Setup, Customer Support, Instruction Quality"
"I am sick and tired of having to say the same command 3 or 4 times before GH executes the command. It's gotten progressively worse since Gemini was forced upon us/me. When I get frustrated and curse at Google, I do not appreciate being lectured by a hunk of hardware on word etiquette. Developers should not be wasting time detecting frustration and giving a lecture. Developers should be detecting problems and fixing them.","Review -> Voice Command Execution, Frustration Detection, Lecture Response"
"(Edit to 3 stars, Quick response, WIP) Last Home app update compounded with most recent Nest WiFi Pro firmware update totally hosed up my network. Abysmal, at best. Points drop out as they please and can only access Home app on my wireless carrier network, not my home WiFi network. For those with same issue, I had to power cycle my ONT to stop the points from dropping off the home network, now just waiting on an app update to fix integration with my network.","Review -> Network Connectivity, App Integration, WiFi Stability, Device Management"
It's annoying to have to go through so many levels of menus...hiding things in plain sight. Edit 4.23.23. This app is total trash. Things are hidden and aren't in menus you'd think they'd be in. Find my phone lists a the phones I've ever used. Can't remove them. Isnt easy to find that list. Google finds them when you ask but doesn't have a clue what you're talking about if you ask about the phones...no easy link to follow to see what this list looks like. It'll ask over and over. 500 isn't enoug,"Review -> Menu Navigation, Device Management, Search Functionality, User Interface, Data Management"
"Update: who's the lazy engineer who added the prompt to add new devices? You didn't bother to test why it keep prompting every time the app is open? Lazy lazy lazy! Even with precise location setting, this app keeps thinking I'm away, even though the toggle shows I'm home. Something is not communicating to the Nest Cameras. I would have to manually toggle away then back to home for it to sees that I'm home. What's the point of asking for my location permission for then? ð¤ð¤ð¤","Review -> Location Services, Device Integration, Automation, Geofencing, Permission Management, App Performance"
"Worst camera for the price, does not keep up with recording time for outdoor video...Google app has reduced my viewing n limited the recording time to 1-2 hours apart n it's the driveway spotlight...really dissatified with this Google product n picture quality is really bad in black n white only comes in...refund due!!!!....Google wants a different review thats not going to happen I stand with my first comments n rating n will not be intimidated with you controlling my floodlight camera...u SUCK","Review -> Recording Time, Video Quality, Motion Detection, App Functionality, Image Quality, Durability"
Google Home isn't working can't even connect my Chromecast because when you try to open the app as soon as it opens it shuts down can't even tap anything that's how fast it disappears I can go without it all and I won't miss any of em the TV or aka the idiot box started the downfall of humanity then phones became portable and imprisoned mankind we were free when phones were hooked to a wall then internet to keep you in doors online to get stupid lazy and fat while making bullies more ignorant,"Review -> App Stability, Chromecast Connectivity, Overall User Experience"
"Support website is useless. It get worse everyday. All music routines are executed wrong playlist. Instead of playing music on the list, it plays a story. Very annoying, it won't play the programmed playlist shown in routine. Created a routine using starter ""When I say to my assistant"" doesn't work at all. The routine only executing correctly when manually click on the play button of the routine. When using voice command, it display received voice command but always play random music,","Review -> Routine Execution, Voice Command, Playlist Management, Automation, Smart Home Device Control"
"Every power outage, you have to delete the home and reconfigure everything, and it is this app. The Google devices don't need reconfigure. Edit review after the Google response (2 months later) I did what the developer suggested even before the suggestion, and that doesn't work. I did what the developer suggested a 2nd time and the GHome support said that there is no fix for this issue. Many customers with the same issue with GE sync devices that are online on their app but offline on GHome.","Review -> Device Configuration, Compatibility, Offline/Online Status, Reconfiguration after Power Outage"
"Seriously, it's nealy 2025, and when i select the remote tile on my phone, it tells me I'm connected to the tv, but just disappears when i select it. Like you'd select the tv turn it on and use. This is why you' eaten by Apple. Make things that work! Beta beta then Beta test again, f hell. And no I'm not jumping through your hoops to help you and leave feedback. On a current flagship s24 ultra, things like this should just work. Good Luck! Hopefully y,u won't lose any more die hard Android fans.","Review -> Connectivity, Ease of Use, Compatibility, Remote Control"
"I want the option to pause automations. We do a lot of routine reminders for the kids, and when they have school breaks it would be nice to put a skip on them for a set time instead of manually turning them all off and on. I would also like to group them all under a subject like ""school reminders"" and set that whole group to skip for set days like fall and winter break.","Review -> Automation Scheduling, Automation Grouping, Pause Automation Feature"
"The biggest problem I have is that every few months my Cync (C by GE) lights stop responding to the Google Home app. It takes me quite a long time to figure them out normally. This time however, I have been working on it for hours I can't get the google home app to sync with cync, not delete the previous light bulb from my home or add it as a new one. I choose this system over others because I prefer google but this is frustrating as a disabled veteran with mobility issues who relies on it.","Review -> Device Compatibility, App Syncing, Device Management, Ease of Use"
"Anytime I select another radio station on Apple Music for my morning routine, it only plays Apple Music 1, even though I input country radio. I've noticed that ""What song is playing?"" no longer works. Every time it just says, ""I can't tell what's playing right now."" When using the routine saying, ""Goodnight, Google,"" Google somehow can't find my phone to turn it to do not disturb. photo frame shows me my photo then random Google photos! fix the app and stop saying we can help. just make it work!","Review -> Radio Station Selection, Voice Command, Do Not Disturb Mode, Photo Display"
The lack of controlling a google tv with this app is what makes it SO terrible. I'd buy anything other than Google tvs because their remote is trash. It crashes 4 times before you can even activate a show. Then they lag out between going from the show causing apps to crash anytime an ad comes on. So annoying and I'm literally about to sell and replace the TV so I never have to deal with it again. Internet speeds are 500gbs upload and 500gbps download and the storage isn't anywhere near full...,"Review -> Remote Control Capability, App Stability, Lag and Buffering, Ad Handling"
"I'm frustrated with the lack of leadership and vision on the part of Google management. I feel they are engineering from the suggestion box rather than the company mission statement. They seem to be making decisions about what to develop from user comments, not thinking about what will organize the worlds information and make it universally accessible and useful (or the 10 things.) I changed my kids age to be 100 because there's no ""Google home kids"" app and she wanted to use the TV remote.","Review -> Age Restriction, Kid-Friendly Mode, App Accessibility"
