Reviews,cleaned_review,cluster
"This is by far, one of the best sudoku games I have played. Plenty of choice for level, challenges etc. to add variety. Tried the 16 x 16 but couldn't hit the intended number as the squares are too small. I do however find it irritating that the Weekly win rate, doesn't not always recognise games as completed. I always complete a game and run the ad. The daily win counts it, says well done (or whatever), the winning streak counts it , but the weekly win doesn't and put the percentage down.",far one best sudoku game played plenty choice level challenge etc add variety tried 16 x 16 couldnt hit intended number square small however find irritating weekly win rate doesnt always recognise game completed always complete game run ad daily win count say well done whatever winning streak count weekly win doesnt put percentage,0
"I am very disappointed with your smaller board after the recent update. it looks like you try to kick out all senior users. 1) Those tiny wordings in the bottom are wasting our time & energy to go through it. The fun has been lost. 2) The ranking number had been changed to a piece of black diamond in each tournament. The changing makes the players lose their interest to join in. Besides, there's tons of advertising. The fun has been lost. Based on the said reasons, I will no longer be active.",disappointed smaller board recent update look like try kick senior user 1 tiny wording bottom wasting time energy go fun lost 2 ranking number changed piece black diamond tournament changing make player lose interest join besides there ton advertising fun lost based said reason longer active,0
"Its okay interface wise. The adverts and constant bonbardment of sometimes 3 layers of adverts is wayyyy over the top. My biggest gripe is the ""expert"" difficulty ""puzzles""... if I am literally having to guess, it's not a puzzle anymore. Ive had several expert difficulty ones now where i am left with literally no option but to use a hint or straight up guess as every single remaining square has the potential to be any of the remaining numbers, confirmed using ""fast pencil""",okay interface wise advert constant bonbardment sometimes 3 layer advert wayyyy top biggest gripe expert difficulty puzzle literally guess puzzle anymore ive several expert difficulty one left literally option use hint straight guess every single remaining square potential remaining number confirmed using fast pencil,0
"Simple format, but that's fine- it doesn't need all that many bells and whistles. I only have 2 complaints: 1) please stop using AI for your promotional material. It looks cheap. 2) BRING BACK THE OLD DARK MODE!! I HATE THE GREY LINES AND HIGHLIGHTS! THEY VISUALLY CLUTTER THE SPACE AND IT LOOKS BAD!!",simple format thats fine doesnt need many bell whistle 2 complaint 1 please stop using ai promotional material look cheap 2 bring back old dark mode hate grey line highlight visually clutter space look bad,0
"Okay so this game is really fun, and there are challenges where you can compete with other players by passing levels. I admit I don't understand the ranking system though. As I pass levels, my rank goes up which makes me think I'm passing all the other players who haven't quite made it to that level yet. However, whenever I reach the end of all the levels, I get rank 1. There's no way that I'm the first to reach the end every time. So how is the ranking system really determined? Fun game tho 🤙",okay game really fun challenge compete player passing level admit dont understand ranking system though pas level rank go make think im passing player havent quite made level yet however whenever reach end level get rank 1 there way im first reach end every time ranking system really determined fun game tho,0
"I like all the regular sodoku features, its great. The 16×16 sodoku is also a great way to pass time, i also like that there is an option for killer sodoku however they dont have a difficulty setting for killer sodoku which im kind of upset about, i really enjoy doing killer sodoku in newspapers but the only option is an extremely simplified killer sodoku. Where you are given alot of the numbers at the start. I hope in the future for difficulties in that too since the current option is too easy",like regular sodoku feature great 1616 sodoku also great way pas time also like option killer sodoku however dont difficulty setting killer sodoku im kind upset really enjoy killer sodoku newspaper option extremely simplified killer sodoku given alot number start hope future difficulty since current option easy,0
Love this one. suggestion to have different graphic backgrounds as a premium feature. but my real reason for contacting u is bcz I have a hard time seeing the boxes in dark mode. could u add better lines or contrast so I don't have to be in light mode to see what numbers are boxed in,love one suggestion different graphic background premium feature real reason contacting u bcz hard time seeing box dark mode could u add better line contrast dont light mode see number boxed,0
"I recently had the pleasure of solving a Sudoku puzzle that was both challenging and immensely satisfying. The puzzle was well-crafted, with a perfect balance of difficulty that kept me engaged from start to finish. The logical progression of clues required a mix of basic and advanced techniques, making the solving process both educational and enjoyable. The puzzle’s design was clean and intuitive, allowing for a smooth solving experience. Each step felt rewarding. like it,,, it boosts ones IQ",recently pleasure solving sudoku puzzle challenging immensely satisfying puzzle wellcrafted perfect balance difficulty kept engaged start finish logical progression clue required mix basic advanced technique making solving process educational enjoyable puzzle design clean intuitive allowing smooth solving experience step felt rewarding like boost one iq,0
I love sudoku and I understand that a free app needs ads to make money but holy rhinoceros if I need to click the X which is as small as can be a minimum of 4 times and sometimes 6-7 times to get out of an add and it shows the same ad 5 times in a row before I get to play again after briefly pausing is lunacy. Greedy app essentially pissing you off and ruining your experience with a million ads until you pay a few dollars for ad free. I'm fine with a few ads but this is a game breaking amount,love sudoku understand free app need ad make money holy rhinoceros need click x small minimum 4 time sometimes 67 time get add show ad 5 time row get play briefly pausing lunacy greedy app essentially pissing ruining experience million ad pay dollar ad free im fine ad game breaking amount,0
"best game for old people to keep your mind sharp Engaging in mentally stimulating activities can be a wonderful way to keep your mind sharp. There are many enjoyable games designed to challenge cognitive skills and promote mental agility. Word puzzles, strategy games, and logic puzzles can all provide excellent workouts for the brain. Keeping your mind active is a fantastic way to maintain cognitive health and overall well-being. Embrace the joy of learning and challenge yourself with new an",best game old people keep mind sharp engaging mentally stimulating activity wonderful way keep mind sharp many enjoyable game designed challenge cognitive skill promote mental agility word puzzle strategy game logic puzzle provide excellent workout brain keeping mind active fantastic way maintain cognitive health overall wellbeing embrace joy learning challenge new,0
"Upcoming event is ai???? This is so disrespectful to both players and artist, absolutely disgusting. STOP using AI art and pay artist. Literally why would I want an ugly AI image when I can do that online in a few clicks, who are y'all kidding. Lost all respect.",upcoming event ai disrespectful player artist absolutely disgusting stop using ai art pay artist literally would want ugly ai image online click yall kidding lost respect,0
"I've been playing this for like 2 or 3 years now, and I must say that not once have I ever felt bored playing it. Every week there are alot of events and I totally enjoy it, not to mention the brain thingy adding up to the competitiveness of the game and the battle feature, although, I might want to add a suggestion, maybe add a feature where you can add up friends and play with them, other than that, It's a 5!! (Wish I could give ∞ stars though)",ive playing like 2 3 year must say ever felt bored playing every week alot event totally enjoy mention brain thingy adding competitiveness game battle feature although might want add suggestion maybe add feature add friend play 5 wish could give star though,0
"i love this gameSudoku is an amazing puzzle game that offers a perfect blend of challenge and relaxation. At first glance, it seems simple—a grid of 9x9 squares with a few numbers filled in, where the goal is to ensure every row, column, and 3x3 section contains the numbers 1 through 9 without repetition. However, once you start playing, you realize just how engaging and stimulating it can be. One of the most remarkable aspects of Sudoku is its ability to improve mental agility.",love gamesudoku amazing puzzle game offer perfect blend challenge relaxation first glance seems simplea grid 9x9 square number filled goal ensure every row column 3x3 section contains number 1 9 without repetition however start playing realize engaging stimulating one remarkable aspect sudoku ability improve mental agility,0
"I often play sudoku, i played the hardest level possible on the other sudoku app without any mistake and pencil support. Yes it was hard, but it was still possibly done without hint support. Considering that I'm used to solving the hardest level sudoku, it's kinda weird for me that i can't do this app's extreme level without hint support (it always takes me 1 hint to solve extreme level).",often play sudoku played hardest level possible sudoku app without mistake pencil support yes hard still possibly done without hint support considering im used solving hardest level sudoku kinda weird cant apps extreme level without hint support always take 1 hint solve extreme level,0
There's a bug when you finish a daily puzzle or event and click a little bit too fast then the daily rewards just vanish pls fix it. Also pls add feature where you can reset the best time record cause my expert difficulty is bugged. It says I finished a puzzle 6 seconds and it's been since forever. I didn't do that and I can't beat that record that's why it's problematic. Overall the game is good. Also add more events cause I feel like I'm gonna finish the daily puzzle even the ones year before,there bug finish daily puzzle event click little bit fast daily reward vanish pls fix also pls add feature reset best time record cause expert difficulty bugged say finished puzzle 6 second since forever didnt cant beat record thats problematic overall game good also add event cause feel like im gonna finish daily puzzle even one year,0
"Download any Sudoku app other than this one. The ads are terrible. Other apps offer the ""fast pencil"" option (when you want to ""pencil"" the possible numbers at the top of each square) for free - this one makes you view a 30-second ad, and THEN a 5-second interactive ad, and THEN a 2-second static ad. The X to close the window each time (3x) is tiny and if you hit a hair on either side of it, it opens a browser window. Same thing each time you finish a game - 3 ads. Ruins the enjoyment.",download sudoku app one ad terrible apps offer fast pencil option want pencil possible number top square free one make view 30second ad 5second interactive ad 2second static ad x close window time 3x tiny hit hair either side open browser window thing time finish game 3 ad ruin enjoyment,0
"Update really sucked, completely unoptimized. For an weaker device like mine it crashed multiple times. I'd also like to see an option to toggle if the ""stretch"" numbers are highlighted or not, to give a feeling similar to using paper. The feature is definetely an advantage, and not all players want that. The option to toggle the notification the player if they made a mistake is also an request of mine, an great deal of the fun is figuring out WHERE you screwed up!",update really sucked completely unoptimized weaker device like mine crashed multiple time id also like see option toggle stretch number highlighted give feeling similar using paper feature definetely advantage player want option toggle notification player made mistake also request mine great deal fun figuring screwed,0
"Nice app, not too expensive to remove ads. I like the difficulty levels. It would be nice, if in event challenges it was also possible to change difficulty level. I would like to participate in events, but solving dozens of easy puzzles just kills me. Also in daily challenge if i solved todays puzzle, but haven't solved yesterday's one, I'd like the highlight cursor to jump to the unsolved one, not stay on the last one",nice app expensive remove ad like difficulty level would nice event challenge also possible change difficulty level would like participate event solving dozen easy puzzle kill also daily challenge solved today puzzle havent solved yesterday one id like highlight cursor jump unsolved one stay last one,0
"Excellent sudoku game! I love it! It could have two more sounds, one for when you have used a number (written 9 on the board) and another for when the auto complete appears. I hate losing one second to look down for both things xD The dark mode needs some accent and contrast. Why is everything black? Why not some gray like up to 50%? It even brighter lines. It's the problem with every color palette everywhere: no color, no more than 20% contrast overall. I couldn't play if I was 20 years older.",excellent sudoku game love could two sound one used number written 9 board another auto complete appears hate losing one second look thing xd dark mode need accent contrast everything black gray like 50 even brighter line problem every color palette everywhere color 20 contrast overall couldnt play 20 year older,0
"Pros: it is free, there are plenty of games and you can play offline, you can see some interesting stats. Cons: you can pause the game for a while but if something comes up and you need to leave your phone, it doesn't save it someplace easily accessible, so it will go down as a fail in your statistics. Not cool. A 'hint' is not a hint. It reveals a number, plain and simple. It should rather draw attention to a clue/pattern that you've missed. that's the place I have. Not bad, could be better.",pro free plenty game play offline see interesting stats con pause game something come need leave phone doesnt save someplace easily accessible go fail statistic cool hint hint reveals number plain simple rather draw attention cluepattern youve missed thats place bad could better,0
"Everyone had already mentioned ads, I'm as disappointed as many here. My point, however, is the achievement status. And being precise, the fact that they don't change. While the stats show that I have completed 120 medium difficulty games, achievement shows 32. And it seems like the brain power does not work. I tried syncing but nothing works.",everyone already mentioned ad im disappointed many point however achievement status precise fact dont change stats show completed 120 medium difficulty game achievement show 32 seems like brain power work tried syncing nothing work,0
"I've been using this app for months and am very happy with it. I hav a new suggestion for the designers reegarding the latest update. When I click on a number, the whole 3x3 cell in which it is placed lights up, along with the row and column. However, it becomes a tad difficult to have a visual separation of the four main ""lines"" that devide each cell. With the whole cell getting darker, the four block lines aren't seen as clearly. I play on dark mode. Hopefully , I managed to explain it well.",ive using app month happy hav new suggestion designer reegarding latest update click number whole 3x3 cell placed light along row column however becomes tad difficult visual separation four main line devide cell whole cell getting darker four block line arent seen clearly play dark mode hopefully managed explain well,0
"I like this game, it's a solid sudoku app. Daily puzzles and timing are fun. I have some feature requests to make it even better: 1) a mistake-allowing mode. This would just not tell you if you made a mistake, continuing as if you had just penned in the wrong number (I still like the red number when it's wrong, but feel like I learned too much about the puzzle) 2) a multiple select mode for the pencil tool. This would make it easier to play, select multiple cells then the number to pencil.",like game solid sudoku app daily puzzle timing fun feature request make even better 1 mistakeallowing mode would tell made mistake continuing penned wrong number still like red number wrong feel like learned much puzzle 2 multiple select mode pencil tool would make easier play select multiple cell number pencil,0
"I am complaining about the battle mode, it's so confusing and hard to tell if my opponents are bots or real player. The bars in the upper doesn't move sometimes, also it suddenly moves when i'm already in the middle of the game or close to win the puzzle. It just move rapidly without me noticing it, and it's annoying since sometimes it doesn't move yet it wins. But otherwise, i like it. But i hope you would put color themes, both night mode and light mode hurt my eyes.",complaining battle mode confusing hard tell opponent bot real player bar upper doesnt move sometimes also suddenly move im already middle game close win puzzle move rapidly without noticing annoying since sometimes doesnt move yet win otherwise like hope would put color theme night mode light mode hurt eye,0
"The latest update massively reduced the ads, and it looks like they removed the bottom banner during game play! However, they also took away the daily tasks which is rather sad. I enjoyed the bite size challenges so I'd like to see them brought back. Good hints at the lower level, and a very nice variety of levels and puzzles per level. One last gripe is that i would like to have the penciled letters/numbers highlighted in the giant levels the same as in the classic levels. Or make it bigger.",latest update massively reduced ad look like removed bottom banner game play however also took away daily task rather sad enjoyed bite size challenge id like see brought back good hint lower level nice variety level puzzle per level one last gripe would like penciled lettersnumbers highlighted giant level classic level make bigger,0
"It's a good app but aside from the ads in every game in battle mode, I wanna express my hatred towards that one botton that you click and instantly solves the puzzle for you. I wanna suggest to remove it, it's not a good way for players to improve their skills, at some point it is considered cheating. Also, pleas bring back that like button after the game in battle mode. That's my concern i hope the game performance gets better. Ps. Olease try to consider my suggestion",good app aside ad every game battle mode wanna express hatred towards one botton click instantly solves puzzle wanna suggest remove good way player improve skill point considered cheating also plea bring back like button game battle mode thats concern hope game performance get better p olease try consider suggestion,0
"Hey gang, great Sudoku. Best I've tried. Can I make some suggestions? Number first mode should probably be default, that matches how most people solve the puzzles, the default cell first is tedious. Once a cell has the correct answer in it, the game accepts it. It's a bit silly that in number first mode you can accidentally tap the solved cell and create a mistake. Can't we just assume that if a cell has been correctly solved the player isn't going to try and change it to the wrong number? Thx",hey gang great sudoku best ive tried make suggestion number first mode probably default match people solve puzzle default cell first tedious cell correct answer game accepts bit silly number first mode accidentally tap solved cell create mistake cant assume cell correctly solved player isnt going try change wrong number thx,0
"It was fine in the beginning but after some time I just got adds even if I didn't pick the options for the extra prize or chance ,soo I don't want a extra prize but i still get a add. Its really annoying especially after one loses and just wanna start over. I feel that if you're gonna give the ilusion of not getting a add by not pressing the bonus prize button it should not give u a add. Apart from that the special challenges are really enjoyable.",fine beginning time got add even didnt pick option extra prize chance soo dont want extra prize still get add really annoying especially one loses wanna start feel youre gonna give ilusion getting add pressing bonus prize button give u add apart special challenge really enjoyable,0
"The game is good, the bad thing it is, if you are connected to the internet, you have to watch enormously much ads. For example if you want to play multiplayer, you have to watch an ad before you play or after if you lose or win the match. But the multiplayer thing is a good idea. If you want to play Ice or Killer Sudoku at the Explore menu, guess what you have to do... WATCH ADS. And sometimes TWO TIMES. This game consume very well your time if you are connected to the internet.",game good bad thing connected internet watch enormously much ad example want play multiplayer watch ad play lose win match multiplayer thing good idea want play ice killer sudoku explore menu guess watch ad sometimes two time game consume well time connected internet,0
"Easiest sudoku app you can find. But on top of that, it's full of ads. If you have 5 minutes to play, 1 minute will be the game, and the rest the ads(not even joking, the ads are unskipable). Can't enjoy the game at all, it's disgusting. Sadly there is no 0 star review. Dissapointed from the developers. Edit: Just copying and pasting the same answer to everyone shows how little you care about feedback. No, there isn't any option to skip the ad after 5 seconds. That's what ""unskipable"" means.",easiest sudoku app find top full ad 5 minute play 1 minute game rest adsnot even joking ad unskipable cant enjoy game disgusting sadly 0 star review dissapointed developer edit copying pasting answer everyone show little care feedback isnt option skip ad 5 second thats unskipable mean,0
"what a money making machine. The game itself is great but the adds are insane - and I mean the full screen with blaring audio kind! if you so much as pause for a second, there is an add before you're allowed to continue. most of which are only skippable after a 10 sec minimum. There is also an add between every round, no matter if you finished in 2 minutes or ten. the only way to get rid of them is a self-renewing subscription!? you can't opt out of auto renewal. I just want to play in peace!",money making machine game great add insane mean full screen blaring audio kind much pause second add youre allowed continue skippable 10 sec minimum also add every round matter finished 2 minute ten way get rid selfrenewing subscription cant opt auto renewal want play peace,0
"Not working on airplane mode and draining your battery quite heavily. I had to start while using mobile plan before switching to airplane mode (in an airplane), and after each session 2-4% of my battery at least was gone (depending on airplane mode or mobile, and my battery usually is at 55% after one day). So using it to kill time while traveling is not an option, if you need your phone for your tickets after a long work day.",working airplane mode draining battery quite heavily start using mobile plan switching airplane mode airplane session 24 battery least gone depending airplane mode mobile battery usually 55 one day using kill time traveling option need phone ticket long work day,0
"Been playing for a few months, and it's responsive and pleasant for the most part. Perfect positioning of all the buttons, etc etc. What really irks me is the way they're handling the updates. Every time, the look of it gets worse. This latest update, they added a sickly yellow color when you select a square. They also darkened the numbers, which hurts to look at compared to the light blue they were previously. Revert the look back to how it was around December and this app would be perfect.",playing month responsive pleasant part perfect positioning button etc etc really irks way theyre handling update every time look get worse latest update added sickly yellow color select square also darkened number hurt look compared light blue previously revert look back around december app would perfect,0
"The only Sudoku app you'll ever need to download! I've been playing multiple games daily since last year & have only positive feedback for the app. Yup, there are some ads in between games & in the early stages they're more frequent due to the speed of play - However, there are no in-game ad interruptions & when you rank up, the difficulty becomes harder & games can easily last 20-30+ mins depending on the (7) difficulty modes selected. Totally recommend. You won't be disappointed.",sudoku app youll ever need download ive playing multiple game daily since last year positive feedback app yup ad game early stage theyre frequent due speed play however ingame ad interruption rank difficulty becomes harder game easily last 2030 min depending 7 difficulty mode selected totally recommend wont disappointed,0
"Great game, easy to use, but very slow, laggy. I love the easy to use interface, although it's easy to type a number in a cell thinking that you are in pencil mode and lose one of your 3 penalties. Maybe 1 tap for pencil then a second tap for ink. But I am considering uninstalling this game due to the extreme lag when you press any numbers. I note if the wifi is disabled it's more responsive, but it lags even when not playing ads so I'm not even sure the paid version will help.",great game easy use slow laggy love easy use interface although easy type number cell thinking pencil mode lose one 3 penalty maybe 1 tap pencil second tap ink considering uninstalling game due extreme lag press number note wifi disabled responsive lag even playing ad im even sure paid version help,0
"Silliest, if in pencil I wrote 2,5,9 then I finish all 9s, I cannot unpencil the 9 since it gets dimmed in the keyboard. As soon as u input a wrong number u lose a life, and it nightfall happened because the number pad is too crammed so u pressed it incorrectly. U have to keep pressing pencil to activate and deactivate it, which other apps don't need to. I felt the challenges in the app''s keyboard took my attention and fun from the sudoku challenges and ruined the fun. The autosave is great",silliest pencil wrote 259 finish 9 cannot unpencil 9 since get dimmed keyboard soon u input wrong number u lose life nightfall happened number pad crammed u pressed incorrectly u keep pressing pencil activate deactivate apps dont need felt challenge apps keyboard took attention fun sudoku challenge ruined fun autosave great,0
"The app is cool, but the error counter is annoying. Misclicks shouldn't get counted, at least not within some 5 seconds. It's sudoku, not an effing minesweeper.. UPD: My issue is not with the mistake limit (already disabled), but with the fact mistakes are counted at all. Misclicks are counted as mistakes, which they are not. I consider this game being a puzzle solver, not finger accuracy trainer. Tho I probly should withdraw my review later, coz it's emotionally driven and not entirely fair.",app cool error counter annoying misclicks shouldnt get counted least within 5 second sudoku effing minesweeper upd issue mistake limit already disabled fact mistake counted misclicks counted mistake consider game puzzle solver finger accuracy trainer tho probly withdraw review later coz emotionally driven entirely fair,0
"Excellent in all respects - the game, that is. Unobtrusive design, handles nicely, sounds fit well, stats are nice to have. I've docked a star because the app is very heavy on battery and runs in the background constantly; even if hibernated (with Greenify), it restarts itself whenever internet connection resumes, so I was having to re-hibernate all the time. This is why I've uninstalled, though the app is good enough that I put up with this great annoyance for quite some time.",excellent respect game unobtrusive design handle nicely sound fit well stats nice ive docked star app heavy battery run background constantly even hibernated greenify restarts whenever internet connection resume rehibernate time ive uninstalled though app good enough put great annoyance quite time,0
Good app to practice however the mistake function is a bit off. Some things should not be marked as mistakes if it is possible. This ruins the figuring it out part that users should be able to do later on and erase things. If both 1 and 6 could at that point in time go in a box let users figure out by trial and error rather than blatantly saying this one's the right one.,good app practice however mistake function bit thing marked mistake possible ruin figuring part user able later erase thing 1 6 could point time go box let user figure trial error rather blatantly saying one right one,0
"First of all there's way too many ads that you can't even skip after 5 seconds (the ads you didn't ask for). There's at least a 15 second ad before game, after game, when you press quit after losing. Second of all, the rules weren't explained correctly which leaves me confused with my mistakes. And third of all, the mistake limit is 3. And now, when you didn't even explain the rules of the game correctly, 3 really can't be the number. I am NOT pleased with this game and I do not recommend it.",first there way many ad cant even skip 5 second ad didnt ask there least 15 second ad game game press quit losing second rule werent explained correctly leaf confused mistake third mistake limit 3 didnt even explain rule game correctly 3 really cant number pleased game recommend,0
"Easy to use. But far too many adds had to uninstal it. Open the app and want to play a game: Add number 1 Play the puzzle Complete the puzzle add number 2 Collect your stars for completing the puzzle Add number 3 Want to play another game? Add number 4 and so on. Also the adverts are so annoying, constantly flashing lights when you are trying to concentrate on your puzzle. Not worth the time.",easy use far many add uninstal open app want play game add number 1 play puzzle complete puzzle add number 2 collect star completing puzzle add number 3 want play another game add number 4 also advert annoying constantly flashing light trying concentrate puzzle worth time,0
"I have a Samsung S6 and since the last round of updates my button lights come on and don't turn off until I close the app. Very annoying! Am also not sure how I feel about the introduction of finding out how my score compares to other people's (""you scored higher than 70% of people"")...nice idea but perhaps could be on a different page/tab of the game. I play to relax - not to beat times! Otherwise the app works well with very clear lettering and the ads only come on in between games.",samsung s6 since last round update button light come dont turn close app annoying also sure feel introduction finding score compare people scored higher 70 peoplenice idea perhaps could different pagetab game play relax beat time otherwise app work well clear lettering ad come game,0
"Pretty good. Expert level isn't really challenging though, for me it's either pretty easy (80%) or impossible to solve with my knowledge (20%). In a recent update they made the game a lot less enjoyable though. The highlighting of the pencilled numbers is made almost invisible. Developer, let me make one thing extremely clear: I play this game to solve a puzzle, NOT to search for nearly invisibly highlighted numbers. Either make highlights usable, or make the colors customizable by the player.",pretty good expert level isnt really challenging though either pretty easy 80 impossible solve knowledge 20 recent update made game lot less enjoyable though highlighting pencilled number made almost invisible developer let make one thing extremely clear play game solve puzzle search nearly invisibly highlighted number either make highlight usable make color customizable player,0
"I would rate 5 stars if the greedomiter was anywhere close to decency.... adds before, after and during every single game! Sometimes even twice... positive side is that the game is well made with night mode, nice ideas to give more motivation to play more ecc but the stress of adds all over is not worth. Some adds are fine bit there is a limit where the game is nit fun anymore! Edit: uninstalled",would rate 5 star greedomiter anywhere close decency add every single game sometimes even twice positive side game well made night mode nice idea give motivation play ecc stress add worth add fine bit limit game nit fun anymore edit uninstalled,0
"i love sudoku so much i play it while I'm on the toilet, in the bath, in bed, at school, outside, anywhere i can get ahold of my phone. thank you for making this game. I love you. I wish I was loved back by the one person I have my eye on, he's the most perfect boy ever, though he has alot of female friends he's still a nice person, reserved, i wish he didn't like the other girl.",love sudoku much play im toilet bath bed school outside anywhere get ahold phone thank making game love wish loved back one person eye he perfect boy ever though alot female friend he still nice person reserved wish didnt like girl,0
"(1) cannot remove the highlight / number balance. (2) Even writing notes is considered is marked as a ""mistake"".. It makes it too easy. Might as well pop the answer on (3) I dont need a puzzle game to micromanage me. It spoils the fun & the thrill. (4) the puzzle look hard but with all the add on assist, i dont feel challange. Might as well as put the answer next to it. Learn from your competitors. Uninstall.",1 cannot remove highlight number balance 2 even writing note considered marked mistake make easy might well pop answer 3 dont need puzzle game micromanage spoil fun thrill 4 puzzle look hard add assist dont feel challange might well put answer next learn competitor uninstall,0
