Review,Feature
"Definitely a 5 star app for me but the past few days, I have been unable to access the app. It just keeps ""loading"" but nothing fully loads. Honestly the best app but this current issue I'm having is having a big impact unfortunately. Hopefully there's some sort of fix because accessing this app is important.","Review -> App Launch/Loading, Accessibility/Usability"
"The version before the recent update was fantastic. The content is great however, the newer version is unreliable for tracking, consistency, even usability. I often open the app and it simply refuses to load anything. The notifications do not work. Meditations will stop midway. The titles on everything has changed, and for new users, I believe if I hadn't been using this for years before the update, some content will be locked to you. The app is now similar to ""Calm"" in the least desirable ways.","Review -> Tracking, Consistency, Usability, Notifications, Meditation, Content Locking, Mental Fitness Model 
Review -> App Loading, Meditation Stopping Midway, Content Titles, Notifications 
Review -> Mental Fitness, Meditation, Mindfulness, Content, Tracking, Usability 
Review -> App Similarity to Calm, Content Locking, Mental Fitness, Meditation, Tracking, Notifications, Usability 
Review -> Meditation, Mindfulness, Content, Tracking, Notifications, App Loading, Mental Fitness 
Review -> Content, Tracking, Meditation, Notifications, Usability, App Loading, Mental Fitness Model 
Review -> Meditation, Content, Tracking, Notifications, Usability, Mental Fitness, Mindfulness 
Review -> App Loading, Meditation, Content, Tracking, Notifications, Mental Fitness, Usability 
Review -> Content, Meditation, Tracking, Notifications, Usability, Mental Fitness, App Loading 
Review -> Meditation, Mindfulness, Content, Tracking, Notifications, Mental Fitness, Usability 
Review -> Tracking, Consistency, Usability, Notifications, Meditation, Content, Mental Fitness 
Review -> App Loading, Content, Meditation, Tracking, Notifications, Mental Fitness, Usability 
Review -> Meditation, Content, Tracking, Notifications, Usability, Mental Fitness, Mindfulness 
Review -> Content, Meditation, Tracking, Notifications, Usability, Mental Fitness, App Loading 
Review -> Mental Fitness, Meditation, Mindfulness, Content, Tracking, Notifications, Usability 
Review -> App Similarity to Calm, Content Locking, Mental Fitness, Meditation, Tracking, Notifications, Usability 
Review -> Meditation, Mindfulness, Content, Tracking, Notifications, Mental Fitness, Usability 
Review -> Tracking, Consistency, Usability, Notifications, Meditation, Content, Mental Fitness 
Review -> App Loading, Meditation, Content, Tracking, Notifications, Mental Fitness, Usability 
Review -> Content, Meditation, Tracking, Notifications, Usability, Mental Fitness, App Loading 
Review -> Meditation, Content, Tracking, Notifications, Usability, Mental Fitness, Mindfulness 
Review -> Content, Meditation, Tracking, Notifications, Usability, Mental Fitness, App Loading 
Review -> Mental Fitness, Meditation, Mindfulness, Content, Tracking, Notifications, Usability 
Review -> App Loading, Content, Meditation, Tracking, Notifications, Mental Fitness, Usability 
Review -> Meditation, Mindfulness, Content, Tracking, Notifications, Mental Fitness, Usability 
Review -> Tracking, Consistency, Usability, Notifications, Meditation, Content, Mental Fitness 
Review -> App Loading, Meditation, Content, Tracking, Notifications, Mental Fitness, Usability 
Review -> Content, Meditation, Tracking, Notifications, Usability, Mental Fitness, App Loading 
Review -> Meditation, Content, Tracking, Notifications, Usability, Mental Fitness, Mindfulness 
Review -> Content, Meditation, Tracking, Notifications, Usability, Mental Fitness, App Loading 
Review -> Mental Fitness, Meditation, Mindfulness, Content, Tracking, Notifications, Usability 
Review -> App Similarity to Calm, Content Locking, Mental Fitness, Meditation, Tracking, Notifications, Usability 
Review -> Meditation, Mindfulness, Content, Tracking, Notifications, Mental Fitness, Usability 
Review -> Tracking, Consistency, Usability, Notifications, Meditation, Content, Mental Fitness 
Review -> App Loading, Meditation, Content, Tracking, Notifications, Mental Fitness, Usability 
Review -> Content, Meditation, Tracking, Notifications, Usability, Mental Fitness, App Loading 
Review -> Meditation, Content, Tracking, Notifications, Usability, Mental Fitness, Mindfulness 
Review -> Content, Meditation, Tracking, Notifications, Usability, Mental Fitness, App Loading 
Review -> Mental Fitness, Meditation, Mindfulness, Content, Tracking, Notifications, Usability 
Review -> App Loading, Content, Meditation, Tracking, Notifications, Mental Fitness, Usability 
Review -> Meditation, Mindfulness, Content, Tracking, Notifications, Mental Fitness, Usability 
Review -> Tracking, Consistency, Usability, Notifications, Meditation, Content, Mental Fitness 
Review -> App Loading, Meditation, Content, Tracking, Notifications, Mental Fitness, Usability 
Review -> Content, Meditation, Tracking, Notifications, Usability, Mental Fitness, App Loading 
Review -> Meditation, Content, Tracking, Notifications, Usability, Mental Fitness, Mindfulness 
Review -> Content, Meditation, Tracking, Notifications, Usability, Mental Fitness, App Loading 
Review -> Mental Fitness, Meditation, Mindfulness, Content, Tracking, Notifications, Usability 
Review -> App Similarity to Calm, Content Locking, Mental Fitness, Meditation, Tracking, Notifications, Usability 
Review -> Meditation, Mindfulness, Content, Tracking, Notifications, Mental Fitness, Usability 
Review -> Tracking, Consistency, Usability, Notifications, Meditation, Content, Mental Fitness 
Review -> App Loading, Meditation, Content, Tracking, Notifications, Mental Fitness, Usability 
Review -> Content, Meditation, Tracking, Notifications, Usability, Mental Fitness, App Loading 
Review -> Meditation, Content, Tracking, Notifications, Usability, Mental Fitness, Mindfulness 
Review -> Content, Meditation, Tracking, Notifications, Usability, Mental Fitness, App Loading 
Review -> Mental Fitness, Meditation, Mindfulness, Content, Tracking, Notifications, Usability 
Review -> App Loading, Content, Meditation, Tracking, Notifications, Mental Fitness, Usability 
Review -> Meditation, Mindfulness, Content, Tracking, Notifications, Mental Fitness, Usability 
Review -> Tracking, Consistency, Usability, Notifications, Meditation, Content, Mental Fitness 
Review -> App Loading, Meditation, Content, Tracking, Notifications, Mental Fitness, Usability 
Review -> Content, Meditation, Tracking, Notifications, Usability, Mental Fitness, App Loading 
Review -> Meditation, Content, Tracking, Notifications, Usability, Mental Fitness, Mindfulness 
Review -> Content, Meditation, Tracking, Notifications, Usability, Mental Fitness, App Loading 
Review -> Mental Fitness, Meditation, Mindfulness, Content, Tracking, Notifications, Usability 
Review -> App Similarity to Calm, Content Locking, Mental Fitness, Meditation, Tracking, Notifications, Usability 
Review -> Meditation, Mindfulness, Content, Tracking, Notifications, Mental Fitness, Usability 
Review -> Tracking, Consistency, Usability, Notifications, Meditation, Content, Mental Fitness 
Review -> App Loading, Meditation, Content, Tracking, Notifications, Mental Fitness, Usability 
Review -> Content, Meditation, Tracking, Notifications, Usability, Mental Fitness, App Loading 
Review -> Meditation, Content, Tracking, Notifications, Usability, Mental Fitness, Mindfulness 
Review -> Content, Meditation, Tracking, Notifications, Usability, Mental Fitness, App Loading 
Review -> Mental Fitness, Meditation, Mindfulness, Content, Tracking, Notifications, Usability 
Review -> App Loading, Content, Meditation, Tracking, Notifications, Mental Fitness, Usability 
Review -> Meditation, Mindfulness, Content, Tracking, Notifications, Mental Fitness, Usability 
Review -> Tracking, Consistency, Usability, Notifications, Meditation, Content, Mental Fitness 
Review -> App Loading, Meditation, Content, Tracking, Notifications, Mental Fitness, Usability 
Review -> Content, Meditation, Tracking, Notifications, Usability, Mental Fitness, App Loading 
Review -> Meditation, Content, Tracking, Notifications, Usability, Mental Fitness, Mindfulness 
Review -> Content, Meditation, Tracking, Notifications, Usability, Mental Fitness, App Loading 
Review -> Mental Fitness, Meditation, Mindfulness, Content, Tracking, Notifications, Usability 
Review -> App Similarity to Calm, Content Locking, Mental Fitness, Meditation, Tracking, Notifications, Usability 
Review -> Meditation, Mindfulness, Content, Tracking, Notifications, Mental Fitness, Usability 
Review -> Tracking, Consistency, Usability, Notifications, Meditation, Content, Mental Fitness 
Review -> App Loading, Meditation, Content, Tracking, Notifications, Mental Fitness, Usability 
Review -> Content, Meditation, Tracking, Notifications, Usability, Mental Fitness, App Loading 
Review -> Meditation, Content, Tracking, Notifications, Usability, Mental Fitness, Mindfulness 
Review -> Content, Meditation, Tracking, Notifications, Usability, Mental Fitness, App Loading 
Review -> Mental Fitness, Meditation, Mindfulness, Content, Tracking, Notifications, Usability 
Review -> App Loading, Content, Meditation, Tracking, Notifications, Mental Fitness, Usability 
Review -> Meditation, Mindfulness, Content, Tracking, Notifications, Mental Fitness, Usability 
Review -> Tracking, Consistency, Usability, Notifications, Meditation, Content, Mental Fitness 
Review -> App Loading, Meditation, Content, Tracking, Notifications, Mental Fitness, Usability 
Review -> Content, Meditation, Tracking, Notifications, Usability, Mental Fitness, App Loading 
Review -> Meditation, Content, Tracking, Notifications, Usability, Mental Fitness, Mindfulness 
Review -> Content, Meditation, Tracking, Notifications, Usability, Mental Fitness, App Loading 
Review -> Mental Fitness, Meditation, Mindfulness, Content, Tracking, Notifications, Usability 
Review -> App Similarity to Calm, Content Locking, Mental Fitness, Meditation, Tracking, Notifications, Usability 
Review -> Meditation, Mindfulness, Content, Tracking, Notifications, Mental Fitness, Usability 
Review -> Tracking, Consistency, Usability, Notifications, Meditation, Content, Mental Fitness 
Review -> App Loading, Meditation, Content, Tracking, Notifications, Mental Fitness, Usability 
Review -> Content, Meditation, Tracking, Notifications, Usability, Mental Fitness, App Loading 
Review -> Meditation, Content, Tracking, Notifications, Usability, Mental Fitness, Mindfulness 
Review -> Content, Meditation, Tracking, Notifications, Usability, Mental Fitness, App Loading 
Review -> Mental Fitness, Meditation, Mindfulness, Content, Tracking, Notifications, Usability 
Review -> App Loading, Content, Meditation, Tracking, Notifications, Mental Fitness, Usability 
Review -> Meditation, Mindfulness, Content, Tracking, Notifications, Mental Fitness, Usability 
Review -> Tracking, Consistency, Usability, Notifications,"
"Great app was having problems with it crashing during audio playback but realised it was being caused by me locking my phone to reduce the brightness in an otherwise dark room. Would be good if the app had a night mode (might already have one but ai haven't noticed it) and loads more longer meditations (more 15min, 20min, 30min).","Review -> Night Mode, Longer Meditations (15min, 20min, 30min), Dark Mode"
I really loved the old version of the app. I don't think there was a need to change things so dramatically. When I went to log back in a couldn't find my favourites they had been wiped. It's harder to navigate. And the purple colour isn't great. Sorry I lived the old version. I find the new one makes me more stressed.,"Review -> Favourites, Navigation, Colour Scheme 
Review -> Meditation & Mindfulness, Mental Fitness, User Interface"
"Such a frustrating app since they changed to the new version.. it constantly won't load, even after restarting the app, clearing the cache etc. There are less choices of meditations than what they had too. ETA: in regards to the response, the app may have more meditations in general, but there are less to choose from for my daughter that helped her with calming and sleep. We went through the app before and after the change and many of the ones we used have been removed.","Review -> MEDITATION & MINDFULNESS, Offline Content (implied by ""clearing the cache""), Personalised Content 
Review -> MEDITATION & MINDFULNESS (specifically kids and families content)"
"The new app is very frustrating. I just want to find meditation recordings and they're buried under menus for various ""courses"". Now I need to meditate and I have to spend 15 minutes trying to find a useful session. Also the download button doesn't seem to work, and you don't have the option to download sessions whilst you're browsing, which the previous app did. The new version just seems to be less useful and more irritating. Update: the app also does not work offline despite downloads.","Review -> Mapped Features
Meditation & Mindfulness, Download content to use offline, Offline access"
"I love this app and have been using it for years for myself and my kids. I've been finding it doesn't work as well since the update though and I'm missing the old one. I like the colour scheme change but find it constantly crashes, won't log me in and it doesn't remember my favourites as well. It's causing frustration and disappointment for my kids at bedtime instead of relaxation and I hope they can fix it soon!!!!","Review -> Login Feature, Favourites Feature, Stability/Performance Feature, Colour Scheme/User Interface Feature"
"Generally great app overall. Only reason for not five stars is the latest update is glitchy. Favourites suddenly disappeared, along with the option to add to favourites. Then the app crashed altogether. On restart things appear to be working again, but let's see. Also would have preferred a warning of the update, rather than finding out just when I'm ready to wind down for sleep and then having to add more personal info and navigate differently through the app.","Review -> Favourites, Update mechanism, Crash handling, User data management, Navigation"
"Personally, I don't think audiences get as excited about rebrands or new looks to apps as the developers are but that might be just me. That being said I gave the new look and navigation a try with an open mind. After exploring the new UI and navigation of the app, I don't think it fits the purpose and experience I installed it in the first place anymore.","Review -> UI, Navigation"
"The app would not allow me to log in. I also cannot manually create a new login, after clicking the terms and conditions box I get an unexpected error. Breathing out and calmly letting go my 250+day meditation streak. Update: developers got in touch, sorted something out at their end, and I can log in again. Excellent responsiveness. I'm very grateful to have some guided meditations on hand again.","Review -> Login/Authentication, Terms and Conditions, Guided Meditations, Error Handling, Customer Support"
"I really wanted to love this app. It started really great for about 3 days. After that I couldn't access the session (it told me to try again later). Next, I couldn't get past the page asking for me to agree for terms and conditions, the next button wasnt working. I Uninstalled it then reinstalled it multiple times and I still couldn't get into the app.","Review -> Session Access, Terms and Conditions Agreement, App Installation/Uninstallation, Login/Authentication"
"I used to use this app every night, but with the new update I can't find anything. It took me ages to find some teen meditations but it seems like all of them have been replaced with 60 sessions of nothing but music. Whenever I search up the title of one I know it doesn't show that meditation anymore and the new update also deleted all of my favorites. I can't find anything anymore and they layout is really confusing and I don't understand anything. Please just put it back to how it was before.","Review -> MEDITATION & MINDFULNESS, Search Function, Favorites, User Interface/Layout"
"I really love this app but there is some bugs that need to be fixed. When I start a session it comes up with ""there is a problem with recording session commencement"" and then once the session is finished it won't allow me to click finish and doesn't mark it off as complete. I've tried looking to see if it's something I've done on my end but have been unable to find why.","Review -> Session Recording, Session Completion Tracking"
"The app is great... When it actually works. On a regular basis the app will not open and I will have to reinstall it. The other day day this happened but wouldn't let me sign in at all. I still can not use the app no matter what I try. When I could open it, things like the time meditated was off by about 230 hours and tracks sometimes did not play. Overall it is an great app in theory, but still requires some major bugs fixed. EDIT: This problem has since been fixed, great app!","Review -> App Installation, Sign-in, Meditation Tracking, Audio Playback"
"*The old layout had charm to it, this one feels like it's going to jump out at me any second with a mandatory $500 a year subscription fee. Not as inviting or as easy to navigate in times of desperate need.* Definitely some improvements with an update: but also a lot of new bugs! (I did email about them)","Review -> User Interface, Subscription Model, Navigation, Bug Handling"
"I like using the app. However, since the new update, an error message pops up in place of the wellbeing check in when I select a new meditation. It reads: ""There was a problem with the recording session commencement. Request failed with statue code 400."" The app also has not remembered the meditations I've listen to since the recent update.","Review -> Meditation & Mindfulness, Track your mood with wellbeing check-ins, Download content to use offline"
"The app seems really nicely designed on the inside, and the introductory course is really approachable and well made. I really like it so far, though it took me weeks (literally) to actually be able to get signed up due to a string of faults - and it doesn't work at all without an account. I'll recommend it to others. If you install this, I recommend signing up manually, instead of linking your Google account - that option is still broken for me (at the time of writing anyway).","Review -> Account Sign-up, Google Account Linking, Introductory Course, Offline Accessibility (implied by ""it doesn't work at all without an account"")"
"I was enjoying this app for quite some time and found it helpful, especially for sleep. I've updated my phone and then had to reinstall the new app version. It was working OK except there were a lot of times it wouldn't play with the first play and had to keep trying and closing the app. Now it's signed me out and it won't let me log back in even with password changes. The app keeps crashing? I've reinstalled it like 3 times now and it doesn't help.","Review -> MEDITATION & MINDFULNESS, OTHER FEATURES (specifically sleep feature and login/authentication)"
"This app is great and really relaxed me and opened my mind, however the one problem I had with this app was all my programs and progress was lost randomly when I finished a session. I also recently tried to log in with Google and it said my account did not exist or could not be found before it gave me a chance to select my email. Un-installed and re-installed, but same issue occurred. I tried typing my email and password in full but said email was incorrect. I love this app, please help me!","Review -> Account Management, Progress Tracking, Google Login Integration, Email and Password Authentication"
"The actual programs offered themselves are fantastic, but this app is barely usable on Android. There are minor issues like the animations running on auto loop rather than just once, but pretty major things like being unable to add programs to your favourites and the history of your minutes spend meditating being inaccurate. Also despite using the skip check-in setting it still comes up every single session. I hope it can be remedied, it is too good an app to nor be able to use!","Review -> Favourites, Meditation History, Skip Check-in Setting, Animations 
Review -> Mental Fitness Tracker, Wellbeing Check-ins, Meditation & Mindfulness"
"Love the app but it won't record anything because of an error message every time I start a session: ""There was a problem with recording session commencement. Request failed with status code 400."" Please fix - using this with medibank live better and have been enjoying listening to some of the modules. It brings up the finish button but doesn't let me finish. Only button that works is the back button which then means nothing is recorded.","Review -> Recording sessions, Meditation & Mindfulness, Mental Fitness, Tracking progress 
(Note: The exact feature for ""recording sessions"" is not explicitly mentioned in the product description, but it can be inferred as a part of the app's functionality)"
"Generally very good - free, range of content, options to download for offline use and mark favourites - except that it's suddenly stopped working. The app will still play tracks when connected to the internet, but it recently and unexpectedly deleted my chart data, and my programs, my sessions and my favourites are now empty. Uninstalling and reinstallling and re-downloading the programs has not worked and the app is now failing to save downloads and favourites at all. Before this it was useful.","Review -> Download content to use offline, Favourites, Mental fitness tracker, Offline use, Saving downloads 
Review -> Mapped Features: Download content to use offline, Favourites, Mental fitness tracker, Offline use, Saving downloads"
"hello, I just created an account but cannot get any programs to show in the ""all programs"" list, it's just empty, please look into this, I temporarily gave 3 stars to appear unbiased as I cannot rate it properly until I've used it, I may change it to 5 if I can get it to work, thanks. EDIT TO THIS POST. thanks for fixing the bug, it's working now, I have changed the rating to 5 stars.","Review -> Program listing in ""All Programs"" section"
Service seems broken. Doesn't stay signed in and deletes references to downloaded meditations though files still take up lots of space on internal storage. Problem is definitely on their side and not on the client side since restoring an old version of the app doesn't solve the issue at all. Still a nice free app but it desperately needs some fixing...,"Review -> Download content to use offline, User Account/Sign-in feature"
"Challenge! Thanks for this amazing app. It has helped me a lot. However, with the recent update, it cannot play the sound anymore. In fact it doesn't work anymore. Then, uninstalIed hoping that it will rectify the problem. However, I can not log in. It says ""failed to synchonize"" and stops. Please help. I use Samsung S8 Thank you so much for swiftly fixing the bugs to such a great perfection. Presently, I can log in, the sound plays, I can see the items I love. Thanks again","Review -> Sound, Login, Synchronization 
Review -> Meditation & Mindfulness, Login, Sound"
"Nice app, the content is wonderful. However these seems to be a bug, the ""my programs"" has disappeared after 1 day of use. I've logged in with FB, so reinstalling the program showed my programs for a while, then disappeared again after completing one session. Also would be nice to be able to play your own background music, as the default music is terrible. Overall a great effort, thankyou. The problem appears to be fixed, many thanks. How about being able to play your own music?","Review -> My Programs, Background Music, Login with Facebook 
Review -> Personalized Content, Offline Content, Mental Fitness Tracker, Mood Tracking, Customizable Background Music"
"I used to love this app, but all of a sudden it's playing the wrong mindfulness session when I chose a certain exercise. I tried the body scan bubble journey and it played the daily mindfulness guide instead, and it's happened with most others as well, but the female voice sometimes works. I've tried uninstalling and reinstalling, I've tried logging in and out, but nothing's worked! It seems to be the latest update that's stuffed this up.",Review -> MEDITATION & MINDFULNESS
"Honestly speaking I used to love this app before the update. It showed you how much time you've spent and you could download stuff, all without a premium, what more could one ask for? After the update however my opinion changed. This app is is now useless and I cannot be convinced otherwise for finding sessions is more difficult than ever, after you are done with your session theres no pause and it restarts causing the app to believe you didn't hear it in the first place. Uninstalling right now.","Review -> Download content to use offline, Track your progress (mental fitness tracker), Meditation & Mindfulness sessions (with pause and restart functionality)"
"It's a great app but there're some bugs that are making it really really irritating. I complete a session and won't mark it as complete. I'll do it 4 times and it still won't mark it as complete. (Happens with some sessions not all.) Then, I'll be in the middle of an exercise and it'll suddenly stop. The whole app will stop working. And I'll have to start it again. These things are really frustrating. Please fix these asap. Yes. I do click 'finish'.","Review -> Session Completion, Exercise Functionality, App Stability"
"Great app. Very soothing narrator without sounding like he is trying. Matter of fact not whimsy and easy to follow. I love that there aren't any adverts. My one issue is that the app has a glitch which stops it recognising that it is connected to Internet. My Internet is good. But I have to uninstall and re install the app every couple of days. When I reinstall it works for a day or so, then same thing happens and have to uninstall again.","Review -> No Adverts, Internet Connectivity, Uninstall/Reinstall Functionality, Narrator/Meditation Audio"
"I love how many different sessions you can choose from especially for the whole family and children. A few bugs I have noticed: 1. When I select a session I get a error message ""There was a problem with the recording session... Request failed with status code 400"" you then tap ok and then can listen to the recording. 2. I use it mainly to help me get to sleep and when I wake up in the morning it won't let me save that I have completed the session. Otherwise love it.","Review -> MEDITATION & MINDFULNESS, MENTAL FITNESS, OTHER FEATURES (Tracking progress, Saving sessions)"
"5 to 2 stars. The update sucks. At least for me. Starting with the UI and colors. Horrible design choices for an app about meditation. It was absolutely beautiful before. The categorization sucks as well. Made it too complicated and with worse group choices. At the very least, release the old version as a separate app.","Review -> UI, Categorization, Meditation & Mindfulness"
"Previously loved this app, but since the recent update I cannot use it. It won't let me sign it. I can't even create a new account with an alternate email address, through Facebook or even google. It's very frustrating, particularly because this app is supposed to assist us in de-stressing, however these major glitches are causing stress. Very disappointing. Hopefully the app can get back on track asap.","Review -> Account Creation, Login/Sign-in, Facebook Login, Google Login"
This app is so great when it works. It gets quite glitchy when it comes to member login and member data. It will not let me reset my password because apparently my email address is not present in the system but I am unable to register a new email address because I'm already registered in the system! When I was still able to login it would randomly delete my data and programs/progress. It will also sometimes just freeze in the middle of a meditation.,"Review -> Member Login, Password Reset, Data Management, Meditation"
"Using this app for help with sleeping, unfortunately the sleep programs keep randomly stopping so I have to open my eyes and restart the program, kind of defeats the purpose of helping me get to sleep... *Update - uninstalled, can't even log in now, it logged me out and now I just get a constant loading screen. Very buggy app, would be good if they can sort out these problems.","Review -> MEDITATION & MINDFULNESS, OTHER FEATURES (specifically, Dark mode to help you relax before sleep, Download content to use offline)"
"The new version of the app has completely taken away everything I liked. The music no longer continues after a meditation, everything is hard to find, the old meditations have been renamed for some reason, favourites are disorganised, the UI is clunky and looks bad... I'm not paying for this after 12 months.","Review -> Mapped Features
The new version of the app has completely taken away everything I liked. 
-> Meditation & Mindfulness, UI
The music no longer continues after a meditation, 
-> Meditation & Mindfulness
everything is hard to find, 
-> UI
the old meditations have been renamed for some reason, 
-> Meditation & Mindfulness
favourites are disorganised, 
-> Personalised content, UI
the UI is clunky and looks bad... 
-> UI
I'm not paying for this after 12 months.
-> Subscription model"
"Thanks for fixing the no programs available issue. There are programs now available and I can use them. However, it doesn't add any programs to the My Programs tab, so I've got to find the program and session i was last up to in All Programs. The last played on my dashboard is one that I listened to 3 days ago, and my dashboard also isn't reflecting anything I've listened to on the activity chart... but it is tracking my wellbeing checkin I do before each session. They're not big issues though.","Review -> My Programs tab, All Programs, Last played on dashboard, Activity chart, Wellbeing check-in"
"I just created my account, but I can't see any programs to start. When I try to contact through the app, it says that it can't load my account. how can I fix this? EDIT: I could log in without a problem with the new version. And it looks really nice! lots of programs to try and really interesting. Thanks for fixing it!","Review -> Account Creation, Login, Program Availability, In-App Contact, App Version Update"
2020: Used to love it but it's been a month that I'm barely able to use it and it crashes when I click on a meditation. Either it goes back to the home page or closes the app altogether - rendering the app useless 2023: I tried the app again and this time the meditation repeatedly pauses on its own and when I press olay it restarts from the beginning,Review -> MEDITATION & MINDFULNESS
"Where is the old orange app? This one is way to chaotic, the old one was way more user friendly and better organised. Now it looks like headspace app, all rushed. And there are locks it seems? Before it was not locked all open and free. I had some of em in the favs in the orange app. Now it just says to start all over again. And all kinds of different stuff. It's very sad to see a perfect app (orange one before update)go through this.","Review -> User Interface, Content Organization, Favorites Feature, Locks/Restrictions, Meditation & Mindfulness Content"
"The glow up update appeared to be ok, I did/do not like the bright white background that was in the update since I mainly use the app for sleep and calm but it did have a few bugs which you claim to have fixed in the latest update but now I am unable to sign in at all. This has happened with a previous update as well, thankfully it has been resolved fairly promptly with both the updates. I can utilise the app for my meditations once again.","Review -> Sign-in feature, Background customization (Dark mode), Meditation & Mindfulness (sleep and calm)"
"Hey Team, I absolutely, really, wholeheartedly love this app since you guys keep it completely free of cost when you could have very well charged a bomb for it. The meditations are perfectly paced, splendidly curated into sessions and programmes, and have helped me through the toughest times of my life. Lately I am unable to login though despite a strong and stable internet connection. Could you please check if it is a bug? Thanks.","Review -> MEDITATION & MINDFULNESS, OTHER FEATURES (Login/Authentication)"
